,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
3077,"['interact', 'cultur', 'newcom', 'warband', 'loyalti', 'remnant', 'classic', 'cultur', 'christian', 'influenc', 'produc', 'new', 'model', 'societi', 'base', 'part', 'feudal', 'oblig', 'central', 'administr']",2,996.0,1231.0,713.0,633.0,1127.0
3078,"['system', 'roman', 'withstand', 'chang', 'institut', 'support', 'chattel', 'slaveri', 'larg', 'disappear', 'anglo-saxon', 'england', 'also', 'start', 'convert', 'anglo-saxon', 'polyth', 'arriv', 'christian', 'missionari']",2,1285.0,1526.0,1012.0,668.0,747.0
3079,"['lombard', 'first', 'enter', 'itali', '568', 'alboin', 'carv', 'state', 'north', 'capit', 'pavia', 'first', 'unabl', 'conquer', 'exarch', 'ravenna', 'ducatu', 'romanu', 'calabria', 'apulia']",2,708.0,1169.0,902.0,770.0,513.0
3080,"['lombard', 'state', 'rel', 'roman', 'least', 'compar', 'german', 'kingdom', 'northern', 'europ', 'highli', 'decentr', 'first', 'territori', 'duke', 'practic', 'sovereignti', 'duchi', 'especi', 'southern']",2,1394.0,1779.0,1117.0,1126.0,748.0
3081,"['duchi', 'spoleto', 'benevento', 'decad', 'follow', 'death', 'cleph', '575', 'lombard', 'even', 'elect', 'king', 'period', 'call', 'rule', 'duke', 'first', 'written', 'legal', 'code']",2,1109.0,1682.0,1244.0,688.0,675.0
3082,"['lombard', 'state', 'well-organ', 'stabil', 'end', 'long', 'reign', 'liutprand', '717', '–', '744', 'collaps', 'sudden', 'unsupport', 'duke', 'king', 'desideriu', 'defeat', 'forc', 'surrend']",2,933.0,1541.0,1195.0,1130.0,458.0
3083,"['kingdom', 'charlemagn', '774', 'lombard', 'kingdom', 'end', 'period', 'frankish', 'rule', 'initi', 'frankish', 'king', 'pepin', 'short', 'donat', 'pepin', 'given', 'pope', 'papal', 'state']",2,883.0,2078.0,1036.0,788.0,527.0
3084,"['south', 'period', 'chao', 'began', 'duchi', 'benevento', 'maintain', 'sovereignti', 'face', 'pretens', 'western', 'eastern', 'empir', '9th', 'centuri', 'muslim', 'conquer', 'sicili', 'citi', 'tyrrhenian']",2,1217.0,1979.0,904.0,690.0,730.0
3085,"['sea', 'depart', 'byzantin', 'allegi', 'variou', 'state', 'owe', 'variou', 'nomin', 'allegi', 'fought', 'constantli', 'territori', 'event', 'came', 'head', 'earli', '11th', 'centuri', 'come']",2,796.0,1553.0,818.0,715.0,620.0
3086,"['roman', 'britain', 'state', 'polit', 'econom', 'collaps', 'time', 'roman', 'departur', 'c', '400', 'seri', 'settlement', 'tradit', 'refer', 'invas', 'german', 'peopl', 'began', 'earli']",2,2265.0,1718.0,1025.0,1451.0,1080.0
3087,"['fifth', 'centuri', 'sixth', 'centuri', 'island', 'would', 'consist', 'mani', 'small', 'kingdom', 'engag', 'ongo', 'warfar', 'german', 'kingdom', 'collect', 'refer', 'anglo-saxon', 'christian', 'began']",2,1309.0,2175.0,1270.0,1071.0,726.0
3088,"['western', 'britain', 'wale', 'eastern', 'northern', 'scotland', 'pictland', 'scottish', 'highland', 'isl', 'continu', 'separ', 'evolut', 'irish', 'descend', 'irish-influenc', 'peopl', 'western', 'scotland', 'christian']",2,625.0,1160.0,501.0,559.0,575.0
3089,"['northumbria', 'pre-emin', 'power', 'c', '600', '–', '700', 'absorb', 'sever', 'weaker', 'anglo-saxon', 'brython', 'kingdom', 'mercia', 'held', 'similar', 'statu', 'c', '700', '–']",2,1071.0,993.0,837.0,643.0,1081.0
3090,"['800', 'wessex', 'would', 'absorb', 'kingdom', 'south', 'anglo-saxon', 'briton', 'wale', 'consolid', 'power', 'would', 'begin', 'ninth', 'centuri', 'descend', 'merfyn', 'frych', 'gwynedd', 'establish']",2,988.0,1370.0,1014.0,824.0,544.0
3091,"['first', 'vike', 'raid', 'britain', 'began', '800', 'increas', 'scope', 'destruct', 'time', '865', 'larg', 'well-organ', 'danish', 'vike', 'armi', 'call', 'great', 'heathen', 'armi']",2,1041.0,1726.0,1047.0,1246.0,810.0
3092,"['attempt', 'conquest', 'break', 'diminish', 'anglo-saxon', 'power', 'everywher', 'wessex', 'leadership', 'alfr', 'great', 'descend', 'wessex', 'would', 'first', 'surviv', 'coexist', 'eventu', 'conquer', 'dane']",2,893.0,1074.0,874.0,746.0,464.0
3093,"['vike', 'raid', 'invas', 'less', 'dramat', 'north', 'defeat', 'pict', '839', 'led', 'last', 'nors', 'heritag', 'northernmost', 'scotland', 'led', 'combin', 'pict', 'gael', 'hous']",2,552.0,1080.0,615.0,622.0,351.0
3094,"['merovingian', 'establish', 'power', 'vacuum', 'former', 'roman', 'provinc', 'gaul', 'clovi', 'convert', 'christian', 'follow', 'victori', 'alemanni', 'battl', 'tolbiac', '496', 'lay', 'foundat', 'frankish']",2,1363.0,1339.0,706.0,746.0,145.0
3095,"['empir', 'domin', 'state', 'earli', 'mediev', 'western', 'christendom', 'frankish', 'kingdom', 'grew', 'complex', 'develop', 'conquest', 'patronag', 'allianc', 'build', 'due', 'salic', 'custom', 'inherit']",2,949.0,1537.0,814.0,825.0,789.0
3096,"['right', 'absolut', 'land', 'divid', 'equal', 'among', 'son', 'dead', 'land', 'holder', '31', 'meant', 'king', 'grant', 'princ', 'land', 'reward', 'servic', 'princ', 'descend']",2,832.0,1471.0,1139.0,440.0,298.0
3097,"['irrevoc', 'right', 'land', 'futur', 'king', 'could', 'undo', 'likewis', 'princ', 'son', 'could', 'sublet', 'land', 'vassal', 'could', 'turn', 'sublet', 'land', 'lower', 'sub-vass']",2,1004.0,1563.0,1239.0,534.0,551.0
3098,"['31', 'effect', 'weaken', 'power', 'king', 'kingdom', 'grew', 'sinc', 'result', 'land', 'becam', 'control', 'princ', 'vassal', 'multipl', 'layer', 'vassal', 'also', 'allow', 'nobl']",2,1345.0,1805.0,1444.0,1017.0,718.0
3099,"['increasingli', 'absurd', 'arrang', 'highlight', 'charl', 'martel', 'mayor', 'palac', 'effect', 'strongest', 'princ', 'kingdom', '32', 'accomplish', 'highlight', 'famou', 'defeat', 'invad', 'muslim', 'battl']",2,498.0,966.0,671.0,527.0,133.0
3100,"['tour', 'typic', 'consid', 'battl', 'save', 'europ', 'muslim', 'conquest', 'fact', 'greatli', 'expand', 'frankish', 'influenc', 'patronag', 'saint', 'bonifac', 'expand', 'frankish', 'influenc', 'germani']",2,507.0,1254.0,531.0,756.0,323.0
3101,"['rebuild', 'german', 'church', 'result', 'within', 'centuri', 'german', 'church', 'strongest', 'church', 'western', 'europ', '32', 'yet', 'despit', 'charl', 'martel', 'refus', 'overthrow', 'frankish']",2,532.0,1852.0,995.0,1281.0,456.0
3102,"['king', 'son', 'pepin', 'short', 'inherit', 'power', 'use', 'expand', 'frankish', 'influenc', 'unlik', 'father', 'howev', 'pepin', 'decid', 'seiz', 'frankish', 'kingship', 'given', 'strongli']",2,1105.0,1584.0,1028.0,677.0,695.0
3103,"['frankish', 'cultur', 'held', 'principl', 'inherit', 'would', 'support', 'attempt', 'overthrow', 'king', '33', 'instead', 'sought', 'assist', 'pope', 'zachari', 'newli', 'vulner', 'due', 'fallout']",2,801.0,1180.0,928.0,638.0,604.0
3104,"['byzantin', 'emperor', 'iconoclast', 'controversi', 'pepin', 'agre', 'support', 'pope', 'give', 'land', 'donat', 'pepin', 'creat', 'papal', 'state', 'exchang', 'consecr', 'new', 'frankish', 'king']",2,765.0,1855.0,1164.0,916.0,326.0
3105,"['given', ""pepin'"", 'claim', 'kingship', 'base', 'author', 'higher', 'frankish', 'custom', 'resist', 'offer', 'pepin', '33', 'merovingian', 'line', 'king', 'end', 'carolingian', 'line', 'began']",2,674.0,1159.0,787.0,571.0,411.0
3106,"[""pepin'"", 'son', 'charlemagn', 'continu', 'footstep', 'father', 'grandfath', 'expand', 'consolid', 'frankish', 'kingdom', 'commonli', 'call', 'carolingian', 'empir', 'reign', 'also', 'saw', 'cultur', 'rebirth']",2,1164.0,1710.0,949.0,552.0,751.0
3107,"['commonli', 'call', 'carolingian', 'renaiss', 'though', 'exact', 'reason', 'unclear', 'charlemagn', 'crown', 'roman', 'emperor', 'pope', 'leo', 'iii', 'christma', 'day', '800', 'upon', ""charlemagne'""]",2,1042.0,1182.0,797.0,319.0,160.0
3108,"['death', 'empir', 'unit', 'much', 'modern-day', 'franc', 'western', 'germani', 'northern', 'itali', 'year', 'death', 'illustr', 'german', 'empir', 'remain', '33', 'rather', 'orderli', 'success']",2,1250.0,2108.0,1533.0,1792.0,1047.0
3109,"['empir', 'divid', 'accord', 'frankish', 'inherit', 'custom', 'result', 'instabl', 'plagu', 'empir', 'last', 'king', 'unit', 'empir', 'charl', 'fat', 'die', '887', 'result', 'perman']",2,1238.0,2158.0,1281.0,904.0,407.0
3110,"['split', 'empir', 'west', 'francia', 'east', 'francia', 'west', 'francia', 'would', 'rule', 'carolingian', '987', 'east', 'francia', '911', 'time', 'partit', 'empir', 'franc', 'germani']",2,1051.0,1786.0,1229.0,1251.0,766.0
3111,"['around', '800', 'return', 'systemat', 'agricultur', 'form', 'open', 'field', 'strip', 'system', 'manor', 'would', 'sever', 'field', 'subdivid', '1', 'acr', '4,000', 'm2', 'strip']",2,679.0,705.0,608.0,553.0,808.0
3112,"['land', 'acr', 'measur', 'one', 'furlong', '220', 'yard', 'one', 'chain', '22', 'yard', '200', '20', 'furlong', 'furrow', 'long', 'consid', 'distanc', 'ox', 'could']",2,744.0,839.0,721.0,440.0,599.0
3113,"['plough', 'take', 'rest', 'strip', 'shape', 'acr', 'field', 'also', 'reflect', 'difficulti', 'turn', 'earli', 'heavi', 'plough', 'ideal', 'form', 'system', 'famili', 'got', 'thirti']",2,777.0,833.0,632.0,555.0,844.0
3114,"['strip', 'land', 'three-field', 'system', 'crop', 'rotat', 'first', 'develop', '9th', 'centuri', 'wheat', 'rye', 'plant', 'one', 'field', 'second', 'field', 'nitrogen-fix', 'crop', 'third']",2,1057.0,1346.0,1007.0,588.0,897.0
3115,"['compar', 'earlier', 'two-field', 'system', 'three-field', 'system', 'allow', 'significantli', 'land', 'put', 'cultiv', 'even', 'import', 'system', 'allow', 'two', 'harvest', 'year', 'reduc', 'risk']",2,914.0,1048.0,925.0,744.0,1255.0
3116,"['singl', 'crop', 'failur', 'lead', 'famin', 'three-field', 'agricultur', 'creat', 'surplu', 'oat', 'could', 'use', 'feed', 'hors', 'surplu', 'allow', 'replac', 'ox', 'hors', 'introduct']",2,678.0,595.0,511.0,438.0,893.0
3117,"['pad', 'hors', 'collar', '12th', 'centuri', 'system', 'requir', 'major', 'rearrang', 'real', 'estat', 'social', 'order', 'took', '11th', 'centuri', 'came', 'gener', 'use', 'heavi']",2,1265.0,1746.0,997.0,826.0,938.0
3118,"['wheel', 'plough', 'introduc', 'late', '10th', 'centuri', 'requir', 'greater', 'anim', 'power', 'promot', 'use', 'team', 'oxen', 'illumin', 'manuscript', 'depict', 'two-wheel', 'plough', 'mouldboard']",2,932.0,1098.0,624.0,496.0,867.0
3119,"['curv', 'metal', 'ploughshar', 'coulter', 'vertic', 'blade', 'front', 'ploughshar', 'roman', 'use', 'light', 'wheel-less', 'plough', 'flat', 'iron', 'share', 'often', 'prove', 'unequ', 'heavi']",2,1098.0,597.0,384.0,334.0,627.0
3120,"['return', 'system', 'agricultur', 'coincid', 'introduct', 'new', 'social', 'system', 'call', 'feudal', 'system', 'featur', 'hierarchi', 'reciproc', 'oblig', 'man', 'bound', 'serv', 'superior', 'return']",2,709.0,896.0,727.0,736.0,686.0
3121,"[""latter'"", 'protect', 'made', 'confus', 'territori', 'sovereignti', 'sinc', 'allegi', 'subject', 'chang', 'time', 'sometim', 'mutual', 'contradictori', 'feudal', 'allow', 'state', 'provid', 'degre', 'public']",2,697.0,1018.0,831.0,866.0,673.0
3122,"['safeti', 'despit', 'continu', 'absenc', 'bureaucraci', 'written', 'record', 'even', 'land', 'ownership', 'disput', 'decid', 'base', 'sole', 'oral', 'testimoni', 'territori', 'reduc', 'network', 'person']",2,632.0,766.0,587.0,462.0,423.0
3123,"['vike', 'age', 'span', 'period', 'roughli', 'late', '8th', 'mid', '11th', 'centuri', 'scandinavia', 'britain', 'follow', 'german', 'iron', 'age', 'vendel', 'age', 'sweden', 'period']",2,1101.0,1991.0,953.0,761.0,1823.0
3124,"['mean', 'travel', 'longship', 'open', 'water', 'desir', 'good', 'led', 'scandinavian', 'trader', 'explor', 'develop', 'extens', 'trade', 'partnership', 'new', 'territori', 'import', 'trade', 'port']",2,850.0,956.0,1172.0,667.0,645.0
3125,"['vike', 'raid', 'expedit', 'separ', 'though', 'coexist', 'regular', 'trade', 'expedit', 'apart', 'explor', 'europ', 'via', 'ocean', 'river', 'aid', 'advanc', 'navig', 'skill', 'extend']",2,434.0,893.0,914.0,357.0,477.0
3126,"['trade', 'rout', 'across', 'vast', 'part', 'contin', 'also', 'engag', 'warfar', 'loot', 'enslav', 'numer', 'christian', 'commun', 'mediev', 'europ', 'centuri', 'contribut', 'develop', 'feudal']",2,1027.0,1831.0,1130.0,644.0,1003.0
3127,"['earli', 'middl', 'age', 'mark', 'begin', 'cultur', 'distinct', 'western', 'eastern', 'europ', 'north', 'mediterranean', 'influenc', 'byzantin', 'empir', 'impact', 'christian', 'henc', 'almost', 'everi']",2,1179.0,2181.0,991.0,714.0,1567.0
3128,"['aspect', 'cultur', 'polit', 'develop', 'east', 'preemin', 'caesaropap', 'eastern', 'christian', 'spread', 'cyril', 'alphabet', 'turmoil', 'so-cal', 'barbarian', 'invas', 'begin', 'period', 'gradual', 'gave']",2,896.0,1179.0,623.0,569.0,1111.0
3129,"['turkic', 'iranian', 'invad', 'central', 'asia', 'pressur', 'agricultur', 'popul', 'byzantin', 'balkan', 'central', 'europ', 'creat', 'number', 'successor', 'state', 'pontic', 'stepp', 'dissolut', 'hunnic']",2,629.0,1169.0,551.0,950.0,761.0
3130,"['empir', 'western', 'turkic', 'avar', 'khagan', 'domin', 'territori', 'pannonia', 'caspian', 'sea', 'replac', 'short', 'live', 'old', 'great', 'bulgaria', 'success', 'khazar', 'khagan', 'north']",2,765.0,1252.0,792.0,600.0,491.0
3131,"['khazar', 'nomad', 'turkic', 'peopl', 'manag', 'develop', 'multiethn', 'commerci', 'state', 'owe', 'success', 'control', 'much', 'waterway', 'trade', 'europ', 'central', 'asia', 'khazar', 'also']",2,1056.0,1302.0,1127.0,1067.0,1082.0
3132,"['exact', 'tribut', 'alani', 'magyar', 'variou', 'slavic', 'tribe', 'crimean', 'goth', 'greek', 'crimea', 'network', 'jewish', 'itiner', 'merchant', 'radhanit', 'contact', 'trade', 'emporia', 'india']",2,517.0,439.0,337.0,89.0,243.0
3133,"['found', 'confront', 'arab', 'expansion', 'khazar', 'pragmat', 'alli', 'constantinopl', 'clash', 'caliph', 'despit', 'initi', 'setback', 'manag', 'recov', 'derbent', 'eventu', 'penetr', 'far', 'south']",2,395.0,694.0,512.0,535.0,463.0
3134,"['caucasian', 'iberia', 'caucasian', 'albania', 'armenia', 'effect', 'block', 'northward', 'expans', 'islam', 'eastern', 'europ', 'even', 'khan', 'tervel', 'achiev', 'second', 'arab', 'sieg', 'constantinopl']",2,463.0,953.0,461.0,400.0,347.0
3135,"['sever', 'decad', 'battl', 'tour', 'western', 'europ', 'islam', 'eventu', 'penetr', 'eastern', 'europ', '920', 'volga', 'bulgaria', 'exploit', 'declin', 'khazar', 'power', 'region', 'adopt']",2,798.0,1425.0,810.0,960.0,720.0
3136,"['begin', 'period', 'slavic', 'tribe', 'start', 'expand', 'aggress', 'byzantin', 'possess', 'balkan', 'first', 'attest', 'slavic', 'politi', 'serbia', 'great', 'moravia', 'latter', 'emerg', 'aegi']",2,704.0,1152.0,669.0,447.0,728.0
3137,"['frankish', 'empir', 'earli', '9th', 'centuri', 'great', 'moravia', 'ultim', 'overrun', 'magyar', 'invad', 'pannonian', 'basin', 'around', '896', 'slavic', 'state', 'becam', 'stage', 'confront']",2,1021.0,1707.0,919.0,803.0,721.0
3138,"['christian', 'missionari', 'constantinopl', 'rome', 'although', 'west', 'slav', 'croat', 'sloven', 'eventu', 'acknowledg', 'roman', 'ecclesiast', 'author', 'clergi', 'constantinopl', 'succeed', 'convert', 'eastern', 'christian']",2,1249.0,1598.0,559.0,362.0,233.0
3139,"['632', 'bulgar', 'establish', 'khanat', 'old', 'great', 'bulgaria', 'leadership', 'kubrat', 'khazar', 'manag', 'oust', 'bulgar', 'southern', 'ukrain', 'land', 'along', 'middl', 'volga', 'volga']",2,497.0,807.0,497.0,343.0,432.0
3140,"['681', 'bulgar', 'found', 'power', 'ethnic', 'divers', 'state', 'play', 'defin', 'role', 'histori', 'earli', 'mediev', 'southeastern', 'europ', 'bulgaria', 'withstood', 'pressur', 'pontic', 'stepp']",2,709.0,1094.0,680.0,850.0,823.0
3141,"['tribe', 'like', 'pecheneg', 'khazar', 'cuman', '806', 'destroy', 'avar', 'khanat', 'danub', 'bulgar', 'quickli', 'slavic', 'despit', 'constant', 'campaign', 'constantinopl', 'accept', 'christian', 'byzantin']",2,386.0,1095.0,304.0,285.0,193.0
3142,"['empir', 'effort', 'missionari', 'saint', 'cyril', 'saint', 'methodiu', '35', 'bulgarian', 'glagolit', 'cyril', 'alphabet', 'develop', 'capit', 'preslav', 'vernacular', 'dialect', 'known', 'old', 'bulgarian']",2,581.0,944.0,465.0,350.0,420.0
3143,"['adopt', 'christian', '864', 'bulgaria', 'becam', 'cultur', 'spiritu', 'hub', 'eastern', 'orthodox', 'slavic', 'world', 'cyril', 'script', 'develop', 'bulgarian', 'scholar', 'clement', 'ohrid', '885-886']",2,649.0,976.0,517.0,446.0,675.0
3144,"['afterward', 'introduc', 'serbia', 'kievan', 'ru', 'literatur', 'art', 'architectur', 'thrive', 'establish', 'preslav', 'ohrid', 'literari', 'school', 'along', 'distinct', 'preslav', 'ceram', 'school', '927']",2,344.0,382.0,242.0,202.0,273.0
3145,"['simeon', '(8', '93', '–', '927', 'state', 'largest', 'one', 'power', 'polit', 'entiti', 'europ', 'consist', 'threaten', 'exist', 'byzantin', 'empir', 'middl', '10th', 'centuri']",2,1413.0,2345.0,1321.0,1178.0,915.0
3146,"['bulgaria', 'declin', 'enter', 'social', 'spiritu', 'turmoil', 'part', 'due', ""simeon'"", 'devast', 'war', 'also', 'exacerb', 'seri', 'success', 'byzantin', 'militari', 'campaign', 'bulgaria', 'conquer']",2,1055.0,1484.0,1009.0,1481.0,565.0
3147,"['led', 'varangian', 'dynasti', 'kievan', 'ru', 'control', 'rout', 'connect', 'northern', 'europ', 'byzantium', 'orient', 'exampl', 'volga', 'trade', 'rout', 'kievan', 'state', 'began', 'rule']",2,809.0,1215.0,901.0,892.0,608.0
3148,"['(8', '82', '–', '912', 'princ', 'oleg', 'extend', 'control', 'novgorod', 'southward', 'along', 'dnieper', 'river', 'valley', 'order', 'protect', 'trade', 'khazar', 'incurs', 'east']",2,733.0,802.0,786.0,517.0,751.0
3149,"['move', 'capit', 'strateg', 'kiev', 'sviatoslav', 'die', '972', 'achiev', 'first', 'major', 'expans', 'kievan', 'ru', 'territori', 'control', 'fight', 'war', 'conquest', 'khazar', 'empir']",2,1136.0,1393.0,1137.0,1466.0,377.0
3150,"['inflict', 'seriou', 'blow', 'bulgaria', 'ru', 'attack', '967', '968', 'instig', 'byzantin', 'led', 'collaps', 'bulgarian', 'state', 'occup', 'east', 'countri', 'ru', 'ensu', 'direct']",2,366.0,996.0,505.0,859.0,294.0
3151,"['militari', 'confront', 'ru', 'byzantium', '970-971', 'end', 'byzantin', 'victori', '971', 'ru', 'withdrew', 'byzantin', 'empir', 'incorpor', 'eastern', 'bulgaria', 'convers', 'christian', 'convent', 'date']",2,687.0,1878.0,588.0,655.0,392.0
3152,"['988', 'vladimir', 'kiev', '—', 'known', 'vladimir', 'great', 'ru', 'also', 'embark', 'predatori', 'militari', 'campaign', 'byzantin', 'empir', 'result', 'trade', 'treati', 'import', 'russo-byzantin']",2,1293.0,1748.0,1212.0,944.0,735.0
3153,"['relat', 'constantinopl', 'highlight', 'fact', 'vladimir', 'kiev', 'son', 'svyatoslav', 'becam', 'foreign', 'marri', '989', 'byzantin', 'princess', 'macedonian', 'dynasti', 'rule', 'eastern', 'roman', 'empir']",2,1418.0,1741.0,770.0,455.0,218.0
3154,"['end', 'western', 'roman', 'empir', 'urban', 'centr', 'declin', 'literaci', 'learn', 'decreas', 'west', 'continu', 'pattern', 'underway', 'sinc', '3rd', 'centuri', '36', 'much', 'learn']",2,1551.0,1847.0,972.0,745.0,608.0
3155,"['roman', 'empir', 'greek', 're-emerg', 'wall', 'east', 'west', 'littl', 'eastern', 'learn', 'continu', 'west', 'much', 'greek', 'literari', 'corpu', 'remain', 'greek', 'west', 'could']",2,2206.0,1780.0,1052.0,751.0,742.0
3156,"['speak', 'read', 'greek', '36', 'due', 'demograph', 'displac', 'accompani', 'end', 'western', 'roman', 'empir', 'point', 'western', 'european', 'descend', 'non-liter', 'barbarian', 'rather', 'liter']",2,1491.0,1380.0,824.0,655.0,534.0
3157,"['educ', 'ultim', 'continu', 'centr', 'monasteri', 'cathedr', 'renaiss', 'classic', 'educ', 'would', 'appear', 'carolingian', 'empir', '8th', 'centuri', 'eastern', 'roman', 'empir', 'byzantium', 'learn']",2,1710.0,2168.0,1215.0,647.0,485.0
3158,"['sens', 'formal', 'educ', 'involv', 'literatur', 'maintain', 'higher', 'level', 'west', 'classic', 'educ', 'system', 'would', 'persist', 'hundr', 'year', 'emphas', 'grammar', 'latin', 'greek']",2,952.0,890.0,785.0,613.0,895.0
3159,"['rhetor', 'pupil', 'read', 'reread', 'classic', 'work', 'wrote', 'essay', 'imit', 'style', '4th', 'centuri', 'educ', 'system', 'christian', 'de', 'doctrina', 'christiana', 'start', '396']",2,605.0,1117.0,828.0,341.0,326.0
3160,"['complet', '426', 'augustin', 'explain', 'classic', 'educ', 'fit', 'christian', 'worldview', 'christian', 'religion', 'book', 'christian', 'must', 'liter', 'tertullian', 'skeptic', 'valu', 'classic', 'learn']",2,359.0,1077.0,329.0,105.0,123.0
3161,"['de-urban', 'reduc', 'scope', 'educ', '6th', 'centuri', 'teach', 'learn', 'move', 'monast', 'cathedr', 'school', 'studi', 'biblic', 'text', 'centr', 'educ', '38', 'educ', 'laiti']",2,428.0,816.0,437.0,193.0,282.0
3162,"['continu', 'littl', 'interrupt', 'itali', 'spain', 'southern', 'part', 'gaul', 'roman', 'influenc', 'long-last', '7th', 'centuri', 'howev', 'learn', 'expand', 'ireland', 'celtic', 'land', 'latin']",2,1782.0,1808.0,1214.0,676.0,601.0
3163,"['ancient', 'world', 'greek', 'primari', 'languag', 'scienc', 'advanc', 'scientif', 'research', 'teach', 'mainli', 'carri', 'hellenist', 'side', 'roman', 'empir', 'greek', 'late', 'roman', 'attempt']",2,2629.0,1464.0,896.0,565.0,489.0
3164,"['translat', 'greek', 'write', 'latin', 'limit', 'success', '40', 'knowledg', 'greek', 'declin', 'latin', 'west', 'found', 'cut', 'greek', 'philosoph', 'scientif', 'root', 'time', 'latin-speak']",2,1408.0,1129.0,841.0,399.0,697.0
3165,"['want', 'learn', 'scienc', 'access', 'coupl', 'book', 'boethiu', 'c', '470', '–', '524', 'summar', 'greek', 'handbook', 'nicomachu', 'gerasa', 'saint', 'isidor', 'sevil', 'produc']",2,631.0,460.0,473.0,221.0,521.0
3166,"['studi', 'natur', 'pursu', 'practic', 'reason', 'abstract', 'inquiri', 'need', 'care', 'sick', 'led', 'studi', 'medicin', 'ancient', 'text', 'drug', ';[', '41', 'need', 'monk']",2,605.0,478.0,468.0,318.0,572.0
3167,"['determin', 'proper', 'time', 'pray', 'led', 'studi', 'motion', 'star', ';[', '42', 'need', 'comput', 'date', 'easter', 'led', 'studi', 'teach', 'mathemat', 'motion', 'sun']",2,529.0,671.0,599.0,461.0,809.0
3168,"['late', '8th', 'centuri', 'renew', 'interest', 'classic', 'antiqu', 'part', 'carolingian', 'renaiss', 'charlemagn', 'carri', 'reform', 'educ', 'english', 'monk', 'alcuin', 'york', 'elabor', 'project']",2,586.0,1356.0,826.0,286.0,332.0
3169,"['scholarli', 'develop', 'aim', 'resuscit', 'classic', 'knowledg', 'establish', 'program', 'studi', 'base', 'upon', 'seven', 'liber', 'art', 'trivium', 'literari', 'educ', 'grammar', 'rhetor', 'dialect']",2,454.0,469.0,452.0,305.0,502.0
3170,"['quadrivium', 'scientif', 'educ', 'arithmet', 'geometri', 'astronomi', 'music', '787', 'decre', 'began', 'circul', 'recommend', 'restor', 'old', 'school', 'found', 'new', 'one', 'across', 'empir']",2,903.0,1101.0,871.0,677.0,708.0
3171,"['institut', 'new', 'school', 'either', 'respons', 'monasteri', 'monast', 'school', 'cathedr', 'nobl', 'court', 'teach', 'dialect', 'disciplin', 'correspond', ""today'"", 'logic', 'respons', 'increas', 'interest']",2,392.0,522.0,550.0,508.0,322.0
3172,"['specul', 'inquiri', 'interest', 'would', 'follow', 'rise', 'scholast', 'tradit', 'christian', 'philosophi', '12th', '13th', 'centuri', 'mani', 'school', 'found', 'auspic', 'charlemagn', 'especi', 'cathedr']",2,958.0,1622.0,956.0,593.0,734.0
3173,"[""byzantium'"", 'great', 'intellectu', 'achiev', 'corpu', 'juri', 'civili', 'bodi', 'civil', 'law', 'massiv', 'compil', 'roman', 'law', 'made', 'justinian', 'r', '528-65', 'work', 'includ']",2,1386.0,947.0,780.0,533.0,540.0
3174,"['section', 'call', 'digesta', 'abstract', 'principl', 'roman', 'law', 'way', 'appli', 'situat', 'level', 'literaci', 'consider', 'higher', 'byzantin', 'empir', 'latin', 'west', 'elementari', 'educ']",2,1204.0,1370.0,621.0,446.0,269.0
3175,"['higher', 'educ', 'neoplaton', 'academi', 'athen', 'close', '526', 'also', 'school', 'alexandria', 'remain', 'open', 'arab', 'conquest', '640', 'univers', 'constantinopl', 'found', 'emperor', 'theodosiu']",2,779.0,1084.0,640.0,388.0,709.0
3176,"['ii', '425', 'seem', 'dissolv', 'around', 'time', 'refound', 'emperor', 'michael', 'iii', '849', 'higher', 'educ', 'period', 'focus', 'rhetor', 'although', ""aristotle'"", 'logic', 'cover']",2,825.0,991.0,739.0,429.0,847.0
3177,"['simpl', 'outlin', 'macedonian', 'dynasti', '(8', '67', '–', '1056', 'byzantium', 'enjoy', 'golden', 'age', 'reviv', 'classic', 'learn', 'littl', 'origin', 'research', 'mani', 'lexicon']",2,725.0,867.0,653.0,365.0,919.0
3178,"['cours', '11th', 'centuri', ""islam'"", 'scientif', 'knowledg', 'began', 'reach', 'western', 'europ', 'via', 'islam', 'spain', 'work', 'euclid', 'archimed', 'lost', 'west', 'translat', 'arab']",2,712.0,1491.0,1124.0,635.0,584.0
3179,"['latin', 'spain', 'modern', 'hindu-arab', 'numer', 'system', 'includ', 'notat', 'zero', 'develop', 'hindu', 'mathematician', '5th', '6th', 'centuri', 'muslim', 'mathematician', 'learn', '7th', 'centuri']",2,977.0,1731.0,1013.0,489.0,967.0
3180,"['ad', 'notat', 'decim', 'fraction', '9th', '10th', 'centuri', 'around', '1000', 'gerbert', 'aurillac', 'later', 'pope', 'sylvest', 'ii', 'made', 'abacu', 'counter', 'engrav', 'arab']",2,814.0,1218.0,727.0,349.0,487.0
3181,"['monasteri', 'target', 'eighth', 'ninth', 'centuri', 'vike', 'invad', 'coast', 'northern', 'europ', 'target', 'store', 'book', 'also', 'preciou', 'object', 'loot', 'invad', 'earliest', 'monasteri']",2,822.0,1509.0,818.0,523.0,737.0
3182,"['special', 'room', 'set', 'asid', 'librari', 'sixth', 'centuri', 'onward', 'librari', 'becam', 'essenti', 'aspect', 'monast', 'life', 'western', 'europ', 'benedictin', 'place', 'book', 'care']",2,725.0,1149.0,801.0,509.0,508.0
