,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
1741,"['led', 'timarchu', '34', 'victori', 'follow', 'parthian', 'conquest', 'babylonia', 'mesopotamia', 'mithrid', 'coin', 'mint', 'seleucia', '141', 'bc', 'held', 'offici', 'investitur', 'ceremoni', '35']",1,792.0,262.0,237.0,228.0,282.0
1742,"['mithrid', 'retir', 'hyrcania', 'forc', 'subdu', 'kingdom', 'elymai', 'characen', 'occupi', 'susa', '35', 'time', 'parthian', 'author', 'extend', 'far', 'east', 'indu', 'river', '36']",1,603.0,489.0,431.0,493.0,475.0
1743,"['wherea', 'hecatompylo', 'serv', 'first', 'parthian', 'capit', 'mithrid', 'establish', 'royal', 'resid', 'seleucia', 'ecbatana', 'ctesiphon', 'newli', 'found', 'citi', 'mithradatkert', 'nisa', 'turkmenistan', 'tomb']",1,660.0,388.0,424.0,330.0,401.0
1744,"['arsacid', 'king', 'built', 'maintain', '37', 'ecbatana', 'becam', 'main', 'summertim', 'resid', 'arsacid', 'royalti', '38', 'ctesiphon', 'may', 'becom', 'offici', 'capit', 'reign', 'gotarz']",1,536.0,541.0,539.0,325.0,321.0
1745,"['seleucid', 'unabl', 'retali', 'immedi', 'gener', 'diodotu', 'tryphon', 'led', 'rebellion', 'capit', 'antioch', '142', 'bc', '41', 'howev', '140', 'bc', 'demetriu', 'ii', 'nicat']",1,1054.0,341.0,341.0,353.0,493.0
1746,"['abl', 'launch', 'counter-invas', 'parthian', 'mesopotamia', 'despit', 'earli', 'success', 'seleucid', 'defeat', 'demetriu', 'captur', 'parthian', 'forc', 'taken', 'hyrcania', 'mithrid', 'treat', 'captiv', 'great']",1,697.0,355.0,363.0,549.0,302.0
1747,"['parthian', 'regain', 'territori', 'lost', 'west', 'anoth', 'threat', 'aros', 'east', '177', '–', '176', 'bc', 'nomad', 'confeder', 'xiongnu', 'dislodg', 'nomad', 'yuezhi', 'homeland']",1,693.0,395.0,375.0,369.0,511.0
1748,"['gansu', 'provinc', 'northwest', 'china', ';[', '47', 'yuezhi', 'migrat', 'west', 'bactria', 'displac', 'saka', 'scythian', 'tribe', 'saka', 'forc', 'move', 'west', 'invad', 'parthian']",1,356.0,344.0,274.0,489.0,244.0
1749,"['saka', 'enlist', 'phraat', 'forc', 'antiochu', 'howev', 'arriv', 'late', 'engag', 'conflict', 'phraat', 'refus', 'pay', 'wage', 'saka', 'revolt', 'tri', 'put', 'aid', 'former']",1,414.0,385.0,387.0,535.0,250.0
1750,"['seleucid', 'soldier', 'yet', 'abandon', 'phraat', 'join', 'side', 'saka', '50', 'phraat', 'ii', 'march', 'combin', 'forc', 'kill', 'battl', '51', 'roman', 'historian', 'justin']",1,906.0,527.0,488.0,681.0,171.0
1751,"['report', 'successor', 'artabanu', 'r', 'c', '128', '–', '124', 'bc', 'share', 'similar', 'fate', 'fight', 'nomad', 'east', 'claim', 'artabanu', 'kill', 'tokhari', 'identifi']",1,785.0,352.0,345.0,301.0,659.0
1752,"['yuezhi', 'although', 'bivar', 'believ', 'justin', 'conflat', 'saka', '52', 'mithrid', 'ii', 'r', 'c', '124', '–', '91', 'bc', 'later', 'recov', 'land', 'lost']",1,910.0,533.0,504.0,362.0,633.0
1753,"['follow', 'seleucid', 'withdraw', 'mesopotamia', 'parthian', 'governor', 'babylonia', 'himeru', 'order', 'arsacid', 'court', 'conquer', 'characen', 'rule', 'hyspaosin', 'charax', 'spasinu', 'fail', 'hyspaosin', 'invad']",1,443.0,246.0,196.0,210.0,84.0
1754,"['babylonia', '127', 'bc', 'occupi', 'seleucia', 'yet', '122', 'bc', 'mithrid', 'ii', 'forc', 'hyspaosin', 'babylonia', 'made', 'king', 'characen', 'vassal', 'parthian', 'suzerainti', '55']",1,1286.0,491.0,466.0,413.0,399.0
1755,"['mithrid', 'extend', 'parthian', 'control', 'west', 'occupi', 'dura-europo', '113', 'bc', 'becam', 'embroil', 'conflict', 'kingdom', 'armenia', '56', 'forc', 'defeat', 'depos', 'artavasd', 'armenia']",1,1011.0,505.0,456.0,655.0,336.0
1756,"['97', 'bc', 'take', 'son', 'tigran', 'hostag', 'would', 'later', 'becom', 'tigran', 'ii', 'great', 'armenia', 'r', 'c', '95', '–', '55', 'bc', '57']",1,1354.0,639.0,631.0,425.0,764.0
1757,"['indo-parthian', 'kingdom', 'locat', 'modern-day', 'afghanistan', 'pakistan', 'made', 'allianc', 'parthian', 'empir', '1st', 'centuri', 'bc', '58', 'bivar', 'claim', 'two', 'state', 'consid', 'polit']",1,1179.0,983.0,626.0,641.0,508.0
1758,"['equal', '59', 'greek', 'philosoph', 'apolloniu', 'tyana', 'visit', 'court', 'vardan', 'r', 'c', '40', '–', '47', 'ad', '42', 'ad', 'vardan', 'provid', 'protect']",1,667.0,382.0,357.0,233.0,422.0
1759,"['caravan', 'travel', 'indo-parthia', 'apolloniu', 'reach', ""indo-parthia'"", 'capit', 'taxila', 'caravan', 'leader', 'read', 'vardan', 'offici', 'letter', 'perhap', 'written', 'parthian', 'indian', 'offici', 'treat']",1,366.0,220.0,232.0,206.0,142.0
1760,"['yuezhi', 'kushan', 'empir', 'northern', 'india', 'larg', 'guarante', 'secur', ""parthia'"", 'eastern', 'border', '67', 'thu', 'mid', '1st', 'centuri', 'bc', 'onward', 'arsacid', 'court']",1,884.0,810.0,502.0,355.0,496.0
1761,"['focus', 'secur', 'western', 'border', 'primarili', 'rome', '67', 'year', 'follow', 'mithrid', ""ii'"", 'subjug', 'armenia', 'luciu', 'corneliu', 'sulla', 'roman', 'proconsul', 'cilicia', 'conven']",1,929.0,509.0,345.0,302.0,451.0
1762,"['parthian', 'diplomat', 'orobazu', 'euphrat', 'river', 'two', 'agre', 'river', 'would', 'serv', 'border', 'parthia', 'rome', 'although', 'sever', 'historian', 'argu', 'sulla', 'author', 'commun']",1,718.0,500.0,527.0,548.0,419.0
1763,"['despit', 'agreement', '93', '92', 'bc', 'parthia', 'fought', 'war', 'syria', 'tribal', 'leader', 'laodic', 'seleucid', 'alli', 'antiochu', 'x', 'euseb', 'r', '95', '–']",1,728.0,278.0,340.0,769.0,241.0
1764,"['92', 'bc', 'kill', 'latter', '69', 'one', 'last', 'seleucid', 'monarch', 'demetriu', 'iii', 'eucaeru', 'attempt', 'besieg', 'beroea', 'modern', 'aleppo', 'parthia', 'sent', 'militari']",1,768.0,370.0,354.0,294.0,542.0
1765,"['follow', 'rule', 'mithrid', 'ii', 'son', 'gotarz', 'succeed', '70', 'reign', 'period', 'coin', 'scholarship', 'parthian', 'dark', 'age', 'due', 'lack', 'clear', 'inform', 'event']",1,653.0,627.0,444.0,257.0,635.0
1766,"['period', 'empir', 'except', 'seri', 'appar', 'overlap', 'reign', '71', '72', 'begin', 'reign', 'orod', 'ii', 'c', '57', 'bc', 'line', 'parthian', 'ruler', 'reliabl']",1,961.0,578.0,454.0,278.0,444.0
1767,"['trace', '72', 'system', 'split', 'monarchi', 'weaken', 'parthia', 'allow', 'tigran', 'ii', 'armenia', 'annex', 'parthian', 'territori', 'western', 'mesopotamia', 'land', 'would', 'restor', 'parthia']",1,688.0,582.0,443.0,534.0,349.0
1768,"['follow', 'outbreak', 'third', 'mithridat', 'war', 'mithrid', 'vi', 'pontu', 'r', '119', '–', '63', 'bc', 'alli', 'tigran', 'ii', 'armenia', 'request', 'aid', 'parthia']",1,905.0,456.0,539.0,825.0,356.0
1769,"['rome', 'sinatruc', 'refus', 'help', '74', 'roman', 'command', 'lucullu', 'march', 'armenian', 'capit', 'tigranocerta', '69', 'bc', 'mithrid', 'vi', 'tigran', 'ii', 'request', 'aid']",1,1039.0,389.0,328.0,266.0,199.0
1770,"['phraat', 'iii', 'r', 'c', '71', '–', '58', 'phraat', 'send', 'aid', 'either', 'fall', 'tigranocerta', 'reaffirm', 'lucullu', 'euphrat', 'boundari', 'parthia', 'rome', '75']",1,567.0,322.0,278.0,183.0,356.0
1771,"['tigran', 'younger', 'son', 'tigran', 'ii', 'armenia', 'fail', 'usurp', 'armenian', 'throne', 'father', 'fled', 'phraat', 'iii', 'convinc', 'march', ""armenia'"", 'new', 'capit', 'artaxarta']",1,479.0,466.0,441.0,350.0,143.0
1772,"['sieg', 'fail', 'tigran', 'younger', 'fled', 'time', 'roman', 'command', 'pompey', 'promis', 'pompey', 'would', 'act', 'guid', 'armenia', 'tigran', 'ii', 'submit', 'rome', 'client']",1,1035.0,544.0,495.0,380.0,233.0
1773,"['king', 'tigran', 'younger', 'brought', 'rome', 'hostag', '76', 'phraat', 'demand', 'pompey', 'return', 'tigran', 'younger', 'pompey', 'refus', 'retali', 'phraat', 'launch', 'invas', 'corduen']",1,413.0,204.0,191.0,270.0,81.0
1774,"['phraat', 'iii', 'assassin', 'son', 'orod', 'ii', 'parthia', 'mithrid', 'iv', 'parthia', 'orod', 'turn', 'mithrid', 'forc', 'flee', 'media', 'roman', 'syria', '78', 'aulu']",1,941.0,510.0,375.0,384.0,87.0
1775,"['gabiniu', 'roman', 'proconsul', 'syria', 'march', 'support', 'mithrid', 'euphrat', 'turn', 'back', 'aid', 'ptolemi', 'xii', 'aulet', 'r', '80', '–', '58', '55', '–']",1,816.0,458.0,439.0,396.0,320.0
1776,"['51', 'bc', 'rebellion', 'egypt', '79', 'despit', 'lose', 'roman', 'support', 'mithrid', 'manag', 'conquer', 'babylonia', 'mint', 'coin', 'seleucia', '54', 'bc', 'year', 'orod']",1,1471.0,437.0,364.0,283.0,688.0
1777,"['marcu', 'liciniu', 'crassu', 'one', 'triumvir', 'proconsul', 'syria', 'invad', 'parthia', '53', 'bc', 'belat', 'support', 'mithrid', '[8', '1', 'armi', 'march', 'carrha', 'modern']",1,870.0,385.0,343.0,535.0,453.0
1778,"['harran', 'southeastern', 'turkey', 'orod', 'ii', 'invad', 'armenia', 'cut', 'support', ""rome'"", 'alli', 'artavasd', 'ii', 'armenia', 'r', '53', '–', '34', 'bc', 'orod']",1,906.0,450.0,476.0,524.0,421.0
1779,"['surena', 'armi', 'entir', 'horseback', 'rode', 'meet', 'crassu', '[8', '3', ""surena'"", '1,000', 'cataphract', 'arm', 'lanc', '9,000', 'hors', 'archer', 'outnumb', 'roughli', 'four']",1,274.0,214.0,190.0,349.0,225.0
1780,"['one', 'crassu', 'armi', 'compris', 'seven', 'roman', 'legion', 'auxiliari', 'includ', 'mount', 'gaul', 'light', 'infantri', '[8', '4', 'use', 'baggag', 'train', '1,000', 'camel']",1,1018.0,553.0,431.0,536.0,614.0
1781,"['parthian', 'armi', 'provid', 'hors', 'archer', 'constant', 'suppli', 'arrow', '[8', '4', 'hors', 'archer', 'employ', 'parthian', 'shot', 'tactic', 'feign', 'retreat', 'draw', 'enemi']",1,438.0,242.0,240.0,410.0,269.0
1782,"['20,000', 'roman', 'dead', 'approxim', '10,000', 'captur', 'roughli', 'anoth', '10,000', 'escap', 'west', 'crassu', 'fled', 'armenian', 'countrysid', '[8', '6', 'head', 'armi', 'surena']",1,764.0,429.0,328.0,494.0,298.0
1783,"['approach', 'crassu', 'offer', 'parley', 'crassu', 'accept', 'howev', 'kill', 'one', 'junior', 'offic', 'suspect', 'trap', 'attempt', 'stop', 'ride', ""surena'"", 'camp', '[8', '7']",1,441.0,316.0,317.0,349.0,336.0
1784,"['crassu', 'defeat', 'carrha', 'one', 'worst', 'militari', 'defeat', 'roman', 'histori', '[8', '8]', ""parthia'"", 'victori', 'cement', 'reput', 'formid', 'equal', 'power', 'rome', '[8']",1,1216.0,737.0,561.0,652.0,256.0
1785,"['9', 'camp', 'follow', 'war', 'captiv', 'preciou', 'roman', 'booti', 'surena', 'travel', '700', 'km', '430', 'mi', 'back', 'seleucia', 'victori', 'celebr', 'howev', 'fear']",1,821.0,508.0,513.0,748.0,264.0
1786,"['embolden', 'victori', 'crassu', 'parthian', 'attempt', 'captur', 'roman-held', 'territori', 'western', 'asia', '90', 'crown', 'princ', 'pacoru', 'command', 'osac', 'raid', 'syria', 'far', 'antioch']",1,495.0,423.0,397.0,438.0,205.0
1787,"['51', 'bc', 'repuls', 'gaiu', 'cassiu', 'longinu', 'ambush', 'kill', 'osac', '91', 'arsacid', 'side', 'pompey', 'civil', 'war', 'juliu', 'caesar', 'even', 'sent', 'troop']",1,929.0,279.0,337.0,645.0,275.0
1788,"['quintu', 'labienu', 'gener', 'loyal', 'cassiu', 'brutu', 'side', 'parthia', 'second', 'triumvir', '40', 'bc', 'follow', 'year', 'invad', 'syria', 'alongsid', 'pacoru', '93', 'triumvir']",1,824.0,307.0,319.0,360.0,617.0
1789,"['mark', 'antoni', 'unabl', 'lead', 'roman', 'defens', 'parthia', 'due', 'departur', 'itali', 'amass', 'forc', 'confront', 'rival', 'octavian', 'eventu', 'conduct', 'negoti', 'brundisium', '94']",1,772.0,439.0,343.0,463.0,159.0
1790,"['syria', 'occupi', 'pacoru', 'armi', 'labienu', 'split', 'main', 'parthian', 'forc', 'invad', 'anatolia', 'pacoru', 'command', 'barzapharn', 'invad', 'roman', 'levant', '93', 'subdu', 'settlement']",1,925.0,465.0,320.0,655.0,139.0
1791,"['along', 'mediterranean', 'coast', 'far', 'south', 'ptolemai', 'modern', 'acr', 'israel', 'lone', 'except', 'tyre', '95', 'judea', 'pro-roman', 'jewish', 'forc', 'high', 'priest', 'hyrcanu']",1,396.0,298.0,363.0,418.0,420.0
1792,"['ii', 'phasael', 'herod', 'defeat', 'parthian', 'jewish', 'alli', 'antigonu', 'ii', 'mattathia', 'r', '40', '–', '37', 'bc', ');', 'latter', 'made', 'king', 'judea']",1,1067.0,598.0,627.0,513.0,445.0
1793,"['despit', 'success', 'parthian', 'soon', 'driven', 'levant', 'roman', 'counteroffens', 'publiu', 'ventidiu', 'bassu', 'offic', 'mark', 'antoni', 'defeat', 'execut', 'labienu', 'battl', 'cilician', 'gate']",1,833.0,409.0,341.0,382.0,134.0
1794,"['modern', 'mersin', 'provinc', 'turkey', '39', 'bc', '96', 'shortli', 'afterward', 'parthian', 'forc', 'syria', 'led', 'gener', 'pharnap', 'defeat', 'ventidiu', 'battl', 'amanu', 'pass']",1,924.0,389.0,367.0,655.0,321.0
1795,"['result', 'pacoru', 'temporarili', 'withdrew', 'syria', 'return', 'spring', '38', 'bc', 'face', 'ventidiu', 'battl', 'mount', 'gindaru', 'northeast', 'antioch', 'pacoru', 'kill', 'battl', 'forc']",1,651.0,278.0,271.0,392.0,241.0
1796,"['retreat', 'across', 'euphrat', 'death', 'spur', 'success', 'crisi', 'orod', 'ii', 'chose', 'phraat', 'iv', 'r', 'c', '38', '–', '2', 'bc', 'new', 'heir']",1,921.0,546.0,585.0,453.0,652.0
1797,"['upon', 'assum', 'throne', 'phraat', 'iv', 'elimin', 'rival', 'claimant', 'kill', 'exil', 'brother', '98', 'one', 'monaes', 'fled', 'antoni', 'convinc', 'invad', 'parthia', '99']",1,413.0,301.0,275.0,252.0,162.0
1798,"['follow', 'year', 'antoni', 'march', 'theodosiopoli', 'artavasd', 'ii', 'armenia', 'switch', 'allianc', 'send', 'antoni', 'addit', 'troop', 'antoni', 'invad', 'media', 'atropaten', 'modern', 'iranian']",1,530.0,326.0,398.0,405.0,553.0
1799,"['azerbaijan', 'rule', ""parthia'"", 'alli', 'artavasd', 'media', 'atropaten', 'intent', 'seiz', 'capit', 'praaspa', 'locat', 'unknown', 'howev', 'phraat', 'iv', 'ambush', ""antony'"", 'rear', 'detach']",1,327.0,288.0,256.0,345.0,200.0
1800,"['parthian', 'pursu', 'harass', ""antony'"", 'armi', 'fled', 'armenia', 'eventu', 'greatli', 'weaken', 'forc', 'reach', 'syria', '101', 'antoni', 'lure', 'artavasd', 'ii', 'trap', 'promis']",1,502.0,356.0,341.0,570.0,129.0
1801,"['marriag', 'allianc', 'taken', 'captiv', '34', 'bc', 'parad', ""antony'"", 'mock', 'roman', 'triumph', 'alexandria', 'egypt', '102', 'eventu', 'execut', 'cleopatra', 'vii', 'ptolema', 'kingdom']",1,994.0,291.0,214.0,198.0,229.0
1802,"['antoni', 'attempt', 'strike', 'allianc', 'artavasd', 'media', 'atropaten', 'whose', 'relat', 'phraat', 'iv', 'recent', 'sour', 'abandon', 'antoni', 'forc', 'withdrew', 'armenia', '33', 'bc']",1,392.0,205.0,255.0,434.0,178.0
1803,"['escap', 'parthian', 'invas', ""antony'"", 'rival', 'octavian', 'attack', 'forc', 'west', '104', 'defeat', 'suicid', 'antoni', 'cleopatra', '30', 'bc', '105', 'parthian', 'alli', 'artaxia']",1,977.0,287.0,318.0,691.0,215.0
1804,"['reign', 'artabanu', 'ii', 'two', 'jewish', 'common', 'brother', 'anilai', 'asinai', 'nehardea', 'near', 'modern', 'fallujah', 'iraq', '114', 'led', 'revolt', 'parthian', 'governor', 'babylonia']",1,562.0,365.0,352.0,376.0,412.0
1805,"['defeat', 'latter', 'two', 'grant', 'right', 'govern', 'region', 'artabanu', 'ii', 'fear', 'rebellion', 'elsewher', '115', ""anilai'"", 'parthian', 'wife', 'poison', 'asinai', 'fear', 'would']",1,527.0,327.0,319.0,439.0,239.0
1806,"['attack', 'anilai', 'marriag', 'gentil', 'follow', 'anilai', 'becam', 'embroil', 'arm', 'conflict', 'son-in-law', 'artabanu', 'eventu', 'defeat', '116', 'jewish', 'regim', 'remov', 'nativ', 'babylonian']",1,360.0,351.0,387.0,402.0,166.0
1807,"['began', 'harass', 'local', 'jewish', 'commun', 'forc', 'emigr', 'seleucia', 'citi', 'rebel', 'parthian', 'rule', '35', '–', '36', 'ad', 'jew', 'expel', 'time', 'local']",1,812.0,607.0,529.0,608.0,471.0
1808,"['iberian', 'king', 'pharasman', 'son', 'rhadamistu', 'r', '51', '–', '55', 'ad', 'invad', 'armenia', 'depos', 'roman', 'client', 'king', 'mithrid', 'vologas', 'parthia', 'r']",1,1114.0,836.0,647.0,254.0,249.0
1809,"['c', '51', '–', '77', 'ad', 'plan', 'invad', 'place', 'brother', 'later', 'tirid', 'armenia', 'throne', '129', 'rhadamistu', 'eventu', 'driven', 'power', 'begin', 'reign']",1,673.0,578.0,540.0,538.0,436.0
1810,"['tirid', 'parthia', 'would', 'retain', 'firm', 'control', 'armenia', '—', 'brief', 'interrupt', '—', 'arsacid', 'dynasti', 'armenia', '130', 'even', 'fall', 'parthian', 'empir', 'arsacid']",1,814.0,651.0,451.0,462.0,372.0
1811,"['line', 'live', 'armenian', 'king', '131', 'howev', 'arsacid', 'line', 'continu', 'armenian', 'well', 'continu', 'georgian', 'king', 'arsacid', 'dynasti', 'iberia', 'mani', 'centuri', 'afterward']",1,915.0,1138.0,814.0,508.0,506.0
1812,"['vardan', 'ii', 'parthia', 'rebel', 'father', 'vologas', '55', 'ad', 'vologas', 'withdrew', 'forc', 'armenia', 'rome', 'quickli', 'attempt', 'fill', 'polit', 'vacuum', 'left', 'behind']",1,756.0,399.0,399.0,543.0,116.0
1813,"['133', 'roman', '–', 'parthian', 'war', '58', '–', '63', 'ad', 'command', 'gnaeu', 'domitiu', 'corbulo', 'achiev', 'militari', 'success', 'parthian', 'instal', 'tigran', 'vi']",1,1354.0,715.0,753.0,907.0,382.0
1814,"['armenia', 'roman', 'client', '134', 'howev', ""corbulo'"", 'successor', 'luciu', 'caesenniu', 'paetu', 'soundli', 'defeat', 'parthian', 'forc', 'fled', 'armenia', '135', 'follow', 'peac', 'treati']",1,981.0,488.0,416.0,554.0,201.0
1815,"['tirid', 'travel', 'napl', 'rome', '63', 'ad', 'site', 'roman', 'emperor', 'nero', 'r', '54', '–', '68', 'ad', 'ceremoni', 'crown', 'king', 'armenia', 'place']",1,1177.0,763.0,604.0,286.0,474.0
1816,"['around', '212', 'ad', 'soon', 'vologas', 'vi', 'parthia', 'r', 'c', '208', '–', '222', 'ad', 'took', 'throne', 'brother', 'artabanu', 'iv', 'parthia', '224']",1,635.0,366.0,371.0,247.0,377.0
1817,"['ad', 'rebel', 'gain', 'control', 'greater', 'part', 'empir', '162', 'meanwhil', 'roman', 'emperor', 'caracalla', 'r', '211', '–', '217', 'ad', 'depos', 'king', 'osroen']",1,1147.0,1021.0,723.0,455.0,360.0
1818,"['armenia', 'make', 'roman', 'provinc', 'march', 'mesopotamia', 'pretext', 'marri', 'one', 'artabanu', 'daughter', '—', 'marriag', 'allow', '—', 'made', 'war', 'parthia', 'conquer', 'arbil']",1,1155.0,781.0,724.0,903.0,458.0
1819,"['east', 'tigri', 'river', '162', 'caracalla', 'assassin', 'next', 'year', 'road', 'carrha', 'soldier', '162', 'debacl', 'parthian', 'made', 'settlement', 'macrinu', 'r', '217', '–']",1,515.0,279.0,298.0,297.0,532.0
1820,"['parthian', 'empir', 'weaken', 'intern', 'strife', 'war', 'rome', 'soon', 'follow', 'sasanian', 'empir', 'inde', 'shortli', 'afterward', 'ardashir', 'local', 'iranian', 'ruler', 'persi', 'modern']",1,810.0,845.0,588.0,798.0,193.0
1821,"['far', 'provinc', 'iran', 'istakhr', 'began', 'subjug', 'surround', 'territori', 'defianc', 'arsacid', 'rule', '164', 'confront', 'artabanu', 'iv', 'battl', 'hormozdgān', '28', 'april', '224']",1,352.0,367.0,275.0,410.0,161.0
1822,"['ad', 'perhap', 'site', 'near', 'isfahan', 'defeat', 'establish', 'sasanian', 'empir', '164', 'evid', 'howev', 'suggest', 'vologas', 'vi', 'continu', 'mint', 'coin', 'seleucia', 'late']",1,626.0,629.0,418.0,388.0,753.0
1823,"['sassanian', 'would', 'assum', ""parthia'"", 'legaci', ""rome'"", 'persian', 'nemesi', 'would', 'also', 'attempt', 'restor', 'boundari', 'achaemenid', 'empir', 'briefli', 'conquer', 'levant', 'anatolia', 'egypt']",1,738.0,724.0,554.0,539.0,417.0
1824,"['eastern', 'roman', 'empir', 'reign', 'khosrau', 'ii', 'r', '590', '–', '628', 'ad', '166', 'howev', 'would', 'lose', 'territori', 'heracliu', '—', 'last', 'roman']",1,1239.0,1031.0,793.0,575.0,516.0
1825,"['local', 'foreign', 'written', 'account', 'well', 'non-textu', 'artifact', 'use', 'reconstruct', 'parthian', 'histori', '169', 'although', 'parthian', 'court', 'maintain', 'record', 'parthian', 'formal', 'studi']",1,921.0,441.0,381.0,356.0,583.0
1826,"['histori', 'earliest', 'univers', 'histori', 'iran', 'khwaday-namag', 'compil', 'reign', 'last', 'sasanian', 'ruler', 'yazdegerd', 'iii', 'r', '632', '–', '651', 'ad', '170', 'indigen']",1,499.0,462.0,370.0,216.0,409.0
1827,"['sourc', 'parthian', 'histori', 'remain', 'scarc', 'fewer', 'avail', 'period', 'iranian', 'histori', '171', 'contemporari', 'written', 'record', 'parthia', 'contain', 'greek', 'well', 'parthian', 'arama']",1,902.0,499.0,291.0,271.0,579.0
1828,"['valuabl', 'indigen', 'sourc', 'reconstruct', 'accur', 'chronolog', 'arsacid', 'ruler', 'metal', 'drachma', 'coin', 'issu', 'ruler', '174', 'repres', 'transit', 'non-textu', 'textual', 'remain', 'accord']",1,280.0,260.0,201.0,151.0,334.0
1829,"['historian', 'geo', 'widengren', '175', 'parthian', 'sourc', 'use', 'reconstruct', 'chronolog', 'includ', 'cuneiform', 'astronom', 'tablet', 'colophon', 'discov', 'babylonia', '176', 'indigen', 'textual', 'sourc']",1,565.0,298.0,274.0,229.0,584.0
1830,"['also', 'includ', 'stone', 'inscript', 'parchment', 'papyri', 'document', 'potteri', 'ostraca', '175', 'exampl', 'earli', 'parthian', 'capit', 'mithradatkert', 'nisa', 'turkmenistan', 'larg', 'cach', 'potteri']",1,542.0,329.0,283.0,265.0,815.0
1831,"['ostraca', 'found', 'yield', 'inform', 'sale', 'storag', 'item', 'like', 'wine', '177', 'along', 'parchment', 'document', 'found', 'site', 'like', 'dura-europo', 'also', 'provid', 'valuabl']",1,612.0,464.0,393.0,327.0,970.0
1832,"['king', 'king', 'head', 'parthian', 'govern', 'maintain', 'polygam', 'relat', 'usual', 'succeed', 'first-born', 'son', '200', 'like', 'ptolemi', 'egypt', 'also', 'record', 'arsacid', 'king']",1,875.0,676.0,568.0,420.0,472.0
1833,"['marri', 'niec', 'perhap', 'even', 'half-sist', 'queen', 'musa', 'marri', 'son', 'though', 'extrem', 'isol', 'case', '200', 'brosiu', 'provid', 'extract', 'letter', 'written', 'greek']",1,324.0,326.0,332.0,206.0,232.0
1834,"['king', 'artabanu', 'ii', '21', 'ad', 'address', 'governor', 'titl', 'archon', 'citizen', 'citi', 'susa', 'specif', 'govern', 'offic', 'prefer', 'friend', 'bodyguard', 'treasur', 'mention']",1,520.0,309.0,286.0,328.0,146.0
1835,"['document', 'also', 'prove', 'local', 'jurisdict', 'proceed', 'appoint', 'high', 'offic', 'king', 'could', 'interven', 'behalf', 'individu', 'review', 'case', 'amend', 'local', 'rule', 'consid']",1,627.0,649.0,595.0,418.0,435.0
1836,"['hereditari', 'titl', 'hierarch', 'nobil', 'record', 'reign', 'first', 'sasanian', 'monarch', 'ardashir', 'like', 'reflect', 'titl', 'alreadi', 'use', 'parthian', 'era', '202', 'three', 'distinct']",1,734.0,512.0,514.0,386.0,644.0
1837,"['tier', 'nobil', 'highest', 'region', 'king', 'directli', 'king', 'king', 'second', 'relat', 'king', 'king', 'marriag', 'lowest', 'order', 'head', 'local', 'clan', 'small', 'territori']",1,919.0,1199.0,1113.0,412.0,349.0
1838,"['1st', 'centuri', 'ad', 'parthian', 'nobil', 'assum', 'great', 'power', 'influenc', 'success', 'deposit', 'arsacid', 'king', '204', 'nobil', 'function', 'court', 'advis', 'king', 'well']",1,993.0,1097.0,852.0,447.0,241.0
1839,"['holi', 'priest', '205', 'strabo', 'geographica', 'preserv', 'claim', 'greek', 'philosoph', 'historian', 'poseidoniu', 'council', 'parthia', 'consist', 'nobl', 'kinsmen', 'magi', 'two', 'group', 'king']",1,500.0,357.0,279.0,315.0,249.0
1840,"['appoint', '206', 'great', 'nobl', 'parthian', 'famili', 'list', 'begin', 'sassanian', 'period', 'two', 'explicitli', 'mention', 'earlier', 'parthian', 'document', 'hous', 'suren', 'hous', 'karen']",1,699.0,415.0,337.0,285.0,499.0
1841,"['parthian', 'empir', 'stand', 'armi', 'yet', 'abl', 'quickli', 'recruit', 'troop', 'event', 'local', 'crise', '209', 'perman', 'arm', 'guard', 'attach', 'person', 'king', 'compris']",1,537.0,694.0,557.0,605.0,186.0
1842,"['nobl', 'serf', 'mercenari', 'royal', 'retinu', 'small', '210', 'garrison', 'also', 'perman', 'maintain', 'border', 'fort', 'parthian', 'inscript', 'reveal', 'militari', 'titl', 'grant', 'command']",1,602.0,436.0,438.0,376.0,307.0
1843,"['locat', '210', 'militari', 'forc', 'could', 'also', 'use', 'diplomat', 'gestur', 'exampl', 'chines', 'envoy', 'visit', 'parthia', 'late', '2nd', 'centuri', 'bc', 'shiji', 'maintain']",1,1304.0,918.0,720.0,741.0,866.0
1844,"['size', 'parthian', 'armi', 'unknown', 'size', ""empire'"", 'overal', 'popul', 'howev', 'archaeolog', 'excav', 'former', 'parthian', 'urban', 'center', 'reveal', 'settlement', 'could', 'sustain', 'larg']",1,697.0,402.0,336.0,437.0,595.0
1845,"['popul', 'henc', 'great', 'resourc', 'manpow', '217', 'dens', 'popul', 'center', 'region', 'like', 'babylonia', 'doubt', 'attract', 'roman', 'whose', 'armi', 'could', 'afford', 'live']",1,883.0,565.0,418.0,458.0,515.0
1846,"['usual', 'made', 'silver', '218', 'greek', 'drachma', 'coin', 'includ', 'tetradrachm', 'standard', 'currenc', 'use', 'throughout', 'parthian', 'empir', '219', 'arsacid', 'maintain', 'royal', 'mint']",1,942.0,701.0,555.0,440.0,606.0
